,opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,time_taken
7862,KNH4ZX85,Jonathan Berthelot,MG Special,Bioholding,Won,2017-10-29,2017-10-31,62.0,2 days 00:00:00
7863,FV7Y3ZPO,Rosie Papadopoulos,MG Advanced,Konex,Lost,2017-10-29,2017-11-03,0.0,5 days 00:00:00
7864,DDQ0MDYY,Zane Levy,GTXPro,Green-Plus,Won,2017-10-29,2017-10-31,4178.0,2 days 00:00:00
7865,HFER9GET,Cassey Cress,GTXPro,Kinnamplus,Won,2017-10-30,2017-11-04,5239.0,5 days 00:00:00
7866,0N11U6L3,Daniell Hammack,GTX Plus Basic,Acme Corporation,Engaging,2017-10-30,,,0
7867,005JS57S,Gladys Colclough,GTX Basic,Treequote,Won,2017-10-30,2017-11-11,539.0,12 days 00:00:00
7868,W5FH95XO,Hayden Neloms,MG Special,,Engaging,2017-10-30,,,0
7869,TWDNQ9TX,Jonathan Berthelot,GTX Plus Basic,Rangreen,Won,2017-10-30,2017-10-31,973.0,1 days 00:00:00
7870,G289FPBV,Lajuana Vencill,MG Special,Statholdings,Lost,2017-10-30,2017-10-31,0.0,1 days 00:00:00
7871,G9H0MWBL,Reed Clapper,GTX Plus Pro,Ganjaflex,Lost,2017-10-30,2017-10-31,0.0,1 days 00:00:00
7872,P2YWZPES,Vicki Laflamme,GTX Basic,Konex,Won,2017-10-30,2017-11-04,622.0,5 days 00:00:00
7873,NPGETEDZ,Zane Levy,GTX Plus Basic,Sunnamplex,Lost,2017-10-30,2017-11-15,0.0,16 days 00:00:00
7874,J5I6Y4RN,Anna Snelling,MG Special,Isdom,Lost,2017-10-31,2017-11-10,0.0,10 days 00:00:00
7875,XRMOUF1R,Boris Faz,MG Advanced,Condax,Won,2017-10-31,2017-11-07,4172.0,7 days 00:00:00
7876,TL0UILCV,Cassey Cress,GTXPro,Umbrella Corporation,Won,2017-10-31,2017-11-14,4529.0,14 days 00:00:00
7877,FAS4V07H,Cassey Cress,MG Advanced,Konex,Won,2017-10-31,2017-12-10,2695.0,40 days 00:00:00
7878,3Z9AX43T,Darcel Schlecht,GTXPro,Cancity,Lost,2017-10-31,2017-12-22,0.0,52 days 00:00:00
7879,5JO7SIGB,Darcel Schlecht,GTXPro,Conecom,Lost,2017-10-31,2017-11-10,0.0,10 days 00:00:00
7880,8MQPNCCU,Donn Cantrell,GTX Basic,Ganjaflex,Won,2017-10-31,2017-11-09,486.0,9 days 00:00:00
7881,2DT70XCQ,Donn Cantrell,GTX Basic,Plussunin,Won,2017-10-31,2017-11-08,450.0,8 days 00:00:00
7882,O1SCOU11,Elease Gluck,MG Special,,Engaging,2017-10-31,,,0
7883,HYBR36NG,Elease Gluck,MG Special,Finjob,Lost,2017-10-31,2017-11-09,0.0,9 days 00:00:00
7884,WXOL5HTS,Garret Kinder,GTX Plus Pro,Ontomedia,Won,2017-10-31,2017-11-08,6818.0,8 days 00:00:00
7885,F15SU034,Gladys Colclough,MG Advanced,Condax,Won,2017-10-31,2017-12-21,3298.0,51 days 00:00:00
7886,OMCFUDOU,James Ascencio,GTXPro,,Engaging,2017-10-31,,,0
7887,KLBW3TOH,Kami Bicknell,GTX Plus Pro,Goodsilron,Won,2017-10-31,2017-11-09,5512.0,9 days 00:00:00
7888,ESNS1OS9,Kami Bicknell,GTX Plus Pro,Kan-code,Won,2017-10-31,2017-11-07,4742.0,7 days 00:00:00
7889,HDUZC4G9,Kary Hendrixson,GTX Basic,Y-corporation,Won,2017-10-31,2017-11-02,653.0,2 days 00:00:00
7890,1629C4UW,Lajuana Vencill,GTX Plus Basic,Conecom,Lost,2017-10-31,2017-11-10,0.0,10 days 00:00:00
7891,0OXJ2HOP,Markita Hansen,MG Advanced,Dalttechnology,Won,2017-10-31,2017-11-11,4058.0,11 days 00:00:00
7892,RCGBY4IA,Reed Clapper,GTX Basic,Condax,Won,2017-10-31,2017-11-01,553.0,1 days 00:00:00
7893,8R0HTKUK,Rosie Papadopoulos,GTX Plus Pro,Xx-zobam,Lost,2017-10-31,2017-11-07,0.0,7 days 00:00:00
7894,W2ZRP2EC,Vicki Laflamme,MG Special,Kan-code,Lost,2017-10-31,2017-11-03,0.0,3 days 00:00:00
7895,HN6TZPAF,Wilburn Farren,GTX Plus Pro,,Engaging,2017-10-31,,,0
7896,AEH9XJ3T,Cassey Cress,GTX Plus Basic,Kan-code,Lost,2017-11-01,2017-11-13,0.0,12 days 00:00:00
7897,X3DSI0TQ,Cecily Lampkin,GTX Plus Pro,Globex Corporation,Lost,2017-11-01,2017-11-15,0.0,14 days 00:00:00
7898,MG3X7625,Cecily Lampkin,GTX Plus Pro,Isdom,Won,2017-11-01,2017-12-22,5504.0,51 days 00:00:00
7899,8JR8LXEU,Gladys Colclough,MG Special,Betatech,Won,2017-11-01,2017-11-05,53.0,4 days 00:00:00
7900,KMRR1P94,Jonathan Berthelot,GTX Basic,Treequote,Lost,2017-11-01,2017-11-17,0.0,16 days 00:00:00
7901,JRCD2VQY,Kami Bicknell,MG Advanced,Fasehatice,Won,2017-11-01,2017-11-06,3064.0,5 days 00:00:00
7902,FXKBY5FR,Maureen Marcano,MG Advanced,Rantouch,Won,2017-11-01,2017-11-14,2866.0,13 days 00:00:00
7903,8415S7ZV,Vicki Laflamme,GTX Basic,Goodsilron,Lost,2017-11-01,2017-11-06,0.0,5 days 00:00:00
7904,UZ83LE9X,Vicki Laflamme,GTX Plus Pro,Xx-holding,Lost,2017-11-01,2017-11-10,0.0,9 days 00:00:00
7905,GIDII30C,Vicki Laflamme,GTX Plus Basic,Lexiqvolax,Won,2017-11-01,2017-11-10,960.0,9 days 00:00:00
7906,IVVBVNDH,Vicki Laflamme,MG Special,Nam-zim,Won,2017-11-01,2017-11-02,55.0,1 days 00:00:00
7907,854QZNWK,Violet Mclelland,MG Special,,Engaging,2017-11-01,,,0
7908,FBKK68G6,Boris Faz,GTXPro,Donquadtech,Won,2017-11-02,2017-11-07,4155.0,5 days 00:00:00
7909,46UHJGY0,Corliss Cosme,MG Special,,Engaging,2017-11-02,,,0
7910,SSSTYFDY,Daniell Hammack,GTX Plus Basic,Condax,Lost,2017-11-02,2017-11-05,0.0,3 days 00:00:00
7911,VSMB0KJW,Donn Cantrell,GTX Basic,Bubba Gump,Won,2017-11-02,2017-11-28,532.0,26 days 00:00:00
7912,UVS5WJRG,Jonathan Berthelot,GTX Basic,Cancity,Won,2017-11-02,2017-11-03,479.0,1 days 00:00:00
7913,MOBO9N8H,Kami Bicknell,GTX Basic,Xx-holding,Lost,2017-11-02,2017-11-07,0.0,5 days 00:00:00
7914,N2249A7T,Markita Hansen,GTXPro,,Engaging,2017-11-02,,,0
7915,5HHFR0VZ,Markita Hansen,GTXPro,Xx-holding,Won,2017-11-02,2017-11-29,4521.0,27 days 00:00:00
7916,0DYZ71WX,Reed Clapper,GTX Basic,Ganjaflex,Won,2017-11-02,2017-11-16,585.0,14 days 00:00:00
7917,Q1Q3D9BZ,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,2017-11-02,2017-11-07,0.0,5 days 00:00:00
7918,9KV5GM4U,Vicki Laflamme,GTX Basic,Sonron,Won,2017-11-02,2017-11-06,430.0,4 days 00:00:00
7919,6X24V0NC,Darcel Schlecht,GTXPro,Codehow,Lost,2017-11-03,2017-11-09,0.0,6 days 00:00:00
7920,IIZV9WFC,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Won,2017-11-03,2017-12-02,577.0,29 days 00:00:00
7921,E1LFK6E3,Kami Bicknell,GTX Basic,,Engaging,2017-11-03,,,0
7922,XSEG5T4H,Markita Hansen,GTX Plus Basic,Zoomit,Engaging,2017-11-03,,,0
7923,WTZ2AHNW,Marty Freudenburg,GTXPro,Treequote,Won,2017-11-03,2017-12-18,4591.0,45 days 00:00:00
7924,RQ5FNR4O,Maureen Marcano,GTX Basic,Groovestreet,Won,2017-11-03,2017-11-18,662.0,15 days 00:00:00
7925,9BZBU2GY,Maureen Marcano,GTX Plus Pro,Plusstrip,Won,2017-11-03,2017-12-31,5091.0,58 days 00:00:00
7926,1FMCUSFS,Boris Faz,GTX Plus Pro,Plussunin,Won,2017-11-04,2017-12-08,5737.0,34 days 00:00:00
7927,WJO52I18,Cassey Cress,GTXPro,Inity,Engaging,2017-11-04,,,0
7928,ZQSSHSL7,Cassey Cress,GTX Basic,Donquadtech,Won,2017-11-04,2017-11-06,583.0,2 days 00:00:00
7929,SWYO7V7O,Darcel Schlecht,GTXPro,Hottechi,Lost,2017-11-04,2017-11-08,0.0,4 days 00:00:00
7930,62UFJ4IQ,James Ascencio,GTX Plus Pro,Sunnamplex,Won,2017-11-04,2017-11-10,5031.0,6 days 00:00:00
7931,SQ71BWHG,Kary Hendrixson,GTXPro,Zencorporation,Engaging,2017-11-04,,,0
7932,ON821ADT,Markita Hansen,GTXPro,,Engaging,2017-11-04,,,0
7933,ZO4FDMPS,Marty Freudenburg,GTXPro,Rangreen,Lost,2017-11-04,2017-11-05,0.0,1 days 00:00:00
7934,T7N0RX05,Maureen Marcano,GTX Plus Pro,,Engaging,2017-11-04,,,0
7935,D9LUG4D8,Reed Clapper,GTXPro,Plussunin,Won,2017-11-04,2017-11-21,4237.0,17 days 00:00:00
7936,M23VU0A9,Rosie Papadopoulos,GTX Plus Pro,Konex,Lost,2017-11-04,2017-11-14,0.0,10 days 00:00:00
7937,RN67OVFW,Zane Levy,GTX Basic,,Engaging,2017-11-04,,,0
7938,YAVTI45C,Zane Levy,GTX Basic,Fasehatice,Won,2017-11-04,2017-12-12,481.0,38 days 00:00:00
7939,XZUEXEUH,Anna Snelling,GTX Basic,Betatech,Won,2017-11-05,2017-11-09,480.0,4 days 00:00:00
7940,IBB0VGUN,Cassey Cress,MG Special,,Engaging,2017-11-05,,,0
7941,0CR37ETK,Corliss Cosme,MG Advanced,,Engaging,2017-11-05,,,0
7942,MA56XGWR,Daniell Hammack,GTX Basic,Iselectrics,Engaging,2017-11-05,,,0
7943,6Z3EP424,Elease Gluck,MG Special,Nam-zim,Won,2017-11-05,2017-11-16,51.0,11 days 00:00:00
7944,VPIXVUUE,Gladys Colclough,GTX Basic,Cancity,Lost,2017-11-05,2017-11-16,0.0,11 days 00:00:00
7945,F98UFHM2,Gladys Colclough,MG Special,Gogozoom,Won,2017-11-05,2017-12-31,52.0,56 days 00:00:00
7946,NNNEMOZ5,James Ascencio,GTX Plus Pro,,Engaging,2017-11-05,,,0
7947,JB7JEEI5,James Ascencio,GTX Plus Basic,Sunnamplex,Won,2017-11-05,2017-11-22,1218.0,17 days 00:00:00
7948,FQP39JQV,Kary Hendrixson,GTX Plus Pro,Plusstrip,Won,2017-11-05,2017-11-12,5681.0,7 days 00:00:00
7949,PWW6TH3V,Marty Freudenburg,MG Advanced,Dontechi,Lost,2017-11-05,2017-11-17,0.0,12 days 00:00:00
7950,KXEZ5B3Q,Reed Clapper,MG Special,Massive Dynamic,Lost,2017-11-05,2017-11-17,0.0,12 days 00:00:00
7951,3UA6O3NG,Reed Clapper,GTX Plus Pro,Konex,Won,2017-11-05,2017-11-07,6767.0,2 days 00:00:00
7952,QD7MU7DD,Rosie Papadopoulos,GTXPro,,Engaging,2017-11-05,,,0
7953,3ML02CAH,Versie Hillebrand,MG Special,Cancity,Won,2017-11-05,2017-11-11,61.0,6 days 00:00:00
7954,T7AHYN7O,Violet Mclelland,MG Special,Opentech,Lost,2017-11-05,2017-11-21,0.0,16 days 00:00:00
7955,9BMWYLQV,Zane Levy,MG Special,Scotfind,Won,2017-11-05,2017-11-17,62.0,12 days 00:00:00
7956,I5VHXAWW,Boris Faz,GTX Plus Pro,Bluth Company,Engaging,2017-11-06,,,0
7957,76ZQP7QY,Darcel Schlecht,GTXPro,Betatech,Lost,2017-11-06,2017-11-07,0.0,1 days 00:00:00
7958,DP7QR35U,Elease Gluck,GTX Plus Basic,Faxquote,Lost,2017-11-06,2017-11-07,0.0,1 days 00:00:00
7959,VAD1MF34,Gladys Colclough,MG Special,Konmatfix,Won,2017-11-06,2017-12-19,48.0,43 days 00:00:00
7960,J9PCNCUP,Kary Hendrixson,GTX Basic,Golddex,Engaging,2017-11-06,,,0
7961,6AA52750,Niesha Huffines,GTXPro,Funholding,Lost,2017-11-06,2017-11-13,0.0,7 days 00:00:00
7962,1BW8S7JD,Violet Mclelland,MG Special,,Engaging,2017-11-06,,,0
7963,WOD9UKMP,Cecily Lampkin,GTX Plus Basic,Stanredtax,Won,2017-11-07,2017-11-18,1059.0,11 days 00:00:00
7964,C2FSIMZP,Corliss Cosme,GTXPro,,Engaging,2017-11-07,,,0
7965,T482GHJQ,Darcel Schlecht,GTXPro,Konmatfix,Won,2017-11-07,2017-12-20,5031.0,43 days 00:00:00
7966,JFIL5JU0,Lajuana Vencill,GTX Basic,dambase,Won,2017-11-07,2017-12-22,557.0,45 days 00:00:00
7967,3GVL1I1G,Rosie Papadopoulos,MG Advanced,Bluth Company,Won,2017-11-07,2017-11-14,3426.0,7 days 00:00:00
7968,72C58IRY,Cecily Lampkin,MG Advanced,Funholding,Won,2017-11-08,2017-11-26,2968.0,18 days 00:00:00
7969,MMIYELAE,Gladys Colclough,GTX Plus Basic,Genco Pura Olive Oil Company,Won,2017-11-08,2017-11-19,1071.0,11 days 00:00:00
7970,GS9UKUGV,Jonathan Berthelot,GTXPro,Treequote,Lost,2017-11-08,2017-11-16,0.0,8 days 00:00:00
7971,X9MTGVJZ,Kami Bicknell,GTX Plus Pro,Sunnamplex,Lost,2017-11-08,2017-11-26,0.0,18 days 00:00:00
7972,N22XN5IM,Kami Bicknell,GTX Plus Basic,Plusstrip,Won,2017-11-08,2017-12-04,1082.0,26 days 00:00:00
7973,OTQTFK48,Kary Hendrixson,GTX Plus Basic,Plexzap,Won,2017-11-08,2017-11-11,1203.0,3 days 00:00:00
7974,URN9V0FK,Lajuana Vencill,MG Special,Konmatfix,Lost,2017-11-08,2017-12-30,0.0,52 days 00:00:00
7975,K6TJSGUB,Marty Freudenburg,GTX Plus Basic,Warephase,Won,2017-11-08,2017-11-17,985.0,9 days 00:00:00
7976,CSXOYE1C,Niesha Huffines,GTX Plus Basic,Scottech,Won,2017-11-08,2017-11-20,1133.0,12 days 00:00:00
7977,4ATO2S4S,Violet Mclelland,MG Special,Bubba Gump,Won,2017-11-08,2017-12-27,56.0,49 days 00:00:00
7978,PMK11X5L,Wilburn Farren,GTX Plus Basic,,Engaging,2017-11-08,,,0
7979,W4XB23IP,Boris Faz,GTX Basic,,Engaging,2017-11-09,,,0
7980,J0X7ZNDX,Donn Cantrell,GTX Basic,Zencorporation,Lost,2017-11-09,2017-11-13,0.0,4 days 00:00:00
7981,GCCBRJF8,Garret Kinder,GTX Plus Pro,Sumace,Won,2017-11-09,2017-11-27,4884.0,18 days 00:00:00
7982,G7ZZG9DI,James Ascencio,GTX Basic,Kan-code,Won,2017-11-09,2017-11-22,443.0,13 days 00:00:00
7983,TY9RBWLT,Kami Bicknell,GTX Basic,Goodsilron,Won,2017-11-09,2017-11-23,562.0,14 days 00:00:00
7984,NNREN4Q5,Kami Bicknell,GTX Basic,Groovestreet,Won,2017-11-09,2017-11-21,437.0,12 days 00:00:00
7985,T0H5HATU,Kary Hendrixson,MG Advanced,Rantouch,Lost,2017-11-09,2017-11-23,0.0,14 days 00:00:00
7986,49TIKZ5B,Kary Hendrixson,GTX Basic,Kan-code,Won,2017-11-09,2017-11-14,606.0,5 days 00:00:00
7987,ZM1HKZRS,Markita Hansen,MG Special,Sonron,Won,2017-11-09,2017-12-10,56.0,31 days 00:00:00
7988,2FGV5XNE,Maureen Marcano,MG Advanced,Sunnamplex,Lost,2017-11-09,2017-11-27,0.0,18 days 00:00:00
7989,04G3DK6T,Moses Frase,MG Special,Warephase,Won,2017-11-09,2017-11-21,54.0,12 days 00:00:00
7990,6JBM1ZKO,Vicki Laflamme,GTXPro,,Engaging,2017-11-09,,,0
7991,QSCVBJNJ,Wilburn Farren,GTXPro,Acme Corporation,Lost,2017-11-09,2017-11-23,0.0,14 days 00:00:00
7992,C3KQJVDU,Corliss Cosme,GTX Basic,Acme Corporation,Won,2017-11-10,2017-11-18,577.0,8 days 00:00:00
7993,NZIJ3KKG,Daniell Hammack,GTX Plus Basic,Massive Dynamic,Lost,2017-11-10,2017-11-16,0.0,6 days 00:00:00
7994,F46Q34LY,Darcel Schlecht,GTXPro,Ron-tech,Won,2017-11-10,2017-11-20,4480.0,10 days 00:00:00
7995,5C13TAA8,Kary Hendrixson,GTX Plus Pro,Lexiqvolax,Won,2017-11-10,2017-12-22,6299.0,42 days 00:00:00
7996,BFB6C54U,Kary Hendrixson,GTXPro,Condax,Won,2017-11-10,2017-12-01,4673.0,21 days 00:00:00
7997,ZSYWCL6R,Markita Hansen,GTK 500,Xx-holding,Lost,2017-11-10,2017-11-26,0.0,16 days 00:00:00
7998,VNJQD4Z7,Reed Clapper,GTX Plus Pro,Zathunicon,Won,2017-11-10,2017-12-29,4659.0,49 days 00:00:00
7999,0KWYQTQQ,Rosalina Dieter,MG Special,,Engaging,2017-11-10,,,0
8000,50OYB2YN,Corliss Cosme,GTX Plus Basic,Kinnamplus,Won,2017-11-11,2017-11-20,1180.0,9 days 00:00:00
8001,C8BIQFEN,Darcel Schlecht,GTX Plus Pro,Betatech,Lost,2017-11-11,2017-11-14,0.0,3 days 00:00:00
8002,0TEEJ0WD,Donn Cantrell,GTX Plus Basic,Opentech,Lost,2017-11-11,2017-11-18,0.0,7 days 00:00:00
8003,T2G750N6,Jonathan Berthelot,MG Special,Treequote,Won,2017-11-11,2017-12-04,57.0,23 days 00:00:00
8004,6BCEXGTX,Marty Freudenburg,GTX Plus Pro,Toughzap,Lost,2017-11-11,2017-11-22,0.0,11 days 00:00:00
8005,6ZFEAR57,Niesha Huffines,GTX Plus Basic,Genco Pura Olive Oil Company,Lost,2017-11-11,2017-11-22,0.0,11 days 00:00:00
8006,Y1JFDUVB,Versie Hillebrand,MG Special,Codehow,Won,2017-11-11,2017-12-20,48.0,39 days 00:00:00
8007,7FCXBW1M,Violet Mclelland,MG Special,Bioplex,Won,2017-11-11,2017-11-13,51.0,2 days 00:00:00
8008,83Y5850C,Anna Snelling,MG Special,Inity,Lost,2017-11-12,2017-11-25,0.0,13 days 00:00:00
8009,V1458D23,Corliss Cosme,GTX Plus Basic,Umbrella Corporation,Won,2017-11-12,2017-11-13,1138.0,1 days 00:00:00
8010,LJEAX51Q,Darcel Schlecht,MG Special,Streethex,Won,2017-11-12,2017-12-21,49.0,39 days 00:00:00
8011,LDDQ5PN2,Garret Kinder,MG Advanced,Sumace,Lost,2017-11-12,2017-11-21,0.0,9 days 00:00:00
8012,WPJ0AS7T,Gladys Colclough,GTX Basic,Genco Pura Olive Oil Company,Won,2017-11-12,2017-12-28,650.0,46 days 00:00:00
8013,4J8IA9GL,Kary Hendrixson,GTX Basic,Lexiqvolax,Won,2017-11-12,2017-12-29,470.0,47 days 00:00:00
8014,76RZPT87,Lajuana Vencill,GTX Basic,Isdom,Won,2017-11-12,2017-12-31,567.0,49 days 00:00:00
8015,9E3UNPHY,Markita Hansen,MG Advanced,Newex,Won,2017-11-12,2017-12-25,3836.0,43 days 00:00:00
8016,CQ8UELF8,Marty Freudenburg,GTX Plus Pro,Rangreen,Won,2017-11-12,2017-11-14,5916.0,2 days 00:00:00
8017,4E5E9MYV,Maureen Marcano,GTX Plus Basic,Cheers,Won,2017-11-12,2017-11-22,938.0,10 days 00:00:00
8018,24BCH90I,Maureen Marcano,GTX Plus Basic,Kan-code,Won,2017-11-12,2017-11-15,1124.0,3 days 00:00:00
8019,LWVZKYI0,Versie Hillebrand,MG Special,Gogozoom,Won,2017-11-12,2017-12-01,61.0,19 days 00:00:00
8020,1W2EEX4L,Vicki Laflamme,MG Special,Faxquote,Lost,2017-11-12,2017-12-24,0.0,42 days 00:00:00
8021,8977L373,Wilburn Farren,MG Advanced,Mathtouch,Won,2017-11-12,2017-11-19,4011.0,7 days 00:00:00
8022,66LD5EF0,Zane Levy,GTX Plus Basic,Hatfan,Lost,2017-11-12,2017-11-15,0.0,3 days 00:00:00
8023,50JIFEWD,Zane Levy,GTXPro,Plusstrip,Won,2017-11-12,2017-11-17,5144.0,5 days 00:00:00
8024,MTZQ55RH,Boris Faz,GTX Basic,Zotware,Won,2017-11-13,2017-11-24,493.0,11 days 00:00:00
8025,1V3O11ZD,Cassey Cress,GTX Basic,Kinnamplus,Lost,2017-11-13,2017-11-23,0.0,10 days 00:00:00
8026,AIBZQM42,Daniell Hammack,GTX Plus Basic,Kinnamplus,Won,2017-11-13,2017-11-20,1224.0,7 days 00:00:00
8027,IZ5MV9YF,Jonathan Berthelot,GTX Basic,Isdom,Lost,2017-11-13,2017-11-21,0.0,8 days 00:00:00
8028,OHJX1K09,Kami Bicknell,GTX Basic,Konex,Lost,2017-11-13,2017-11-14,0.0,1 days 00:00:00
8029,I33TECO1,Kami Bicknell,GTXPro,Hottechi,Lost,2017-11-13,2017-11-30,0.0,17 days 00:00:00
8030,MT45X396,Lajuana Vencill,GTX Basic,Streethex,Lost,2017-11-13,2017-11-19,0.0,6 days 00:00:00
8031,G1W97XZA,Maureen Marcano,GTX Plus Basic,,Engaging,2017-11-13,,,0
8032,V8ELYA6F,Anna Snelling,GTX Plus Pro,Treequote,Won,2017-11-14,2017-11-15,5276.0,1 days 00:00:00
8033,NXXKM7C7,Daniell Hammack,GTX Plus Basic,Cancity,Engaging,2017-11-14,,,0
8034,K98JFWRC,Garret Kinder,GTX Plus Pro,Bioplex,Lost,2017-11-14,2017-11-28,0.0,14 days 00:00:00
8035,H6Q0LXVH,Gladys Colclough,GTX Plus Basic,Konmatfix,Lost,2017-11-14,2017-11-20,0.0,6 days 00:00:00
8036,2BH5Q718,Hayden Neloms,MG Advanced,Scotfind,Lost,2017-11-14,2017-11-23,0.0,9 days 00:00:00
8037,CSJKVMR9,James Ascencio,GTX Basic,Y-corporation,Lost,2017-11-14,2017-11-16,0.0,2 days 00:00:00
8038,N3YVDYY2,Marty Freudenburg,GTX Plus Basic,Ron-tech,Won,2017-11-14,2017-11-23,947.0,9 days 00:00:00
8039,LRP5IXX5,Reed Clapper,GTX Plus Pro,Konex,Lost,2017-11-14,2017-11-23,0.0,9 days 00:00:00
8040,SH1NTXPV,Violet Mclelland,MG Advanced,Kinnamplus,Won,2017-11-14,2017-11-29,3342.0,15 days 00:00:00
8041,MKAKCFBQ,Boris Faz,GTX Plus Pro,Ganjaflex,Won,2017-11-15,2017-12-30,5610.0,45 days 00:00:00
8042,9YH8LS5H,Cassey Cress,MG Advanced,Condax,Lost,2017-11-15,2017-12-15,0.0,30 days 00:00:00
8043,RO8TURF5,Cassey Cress,GTX Basic,Donquadtech,Won,2017-11-15,2017-11-30,557.0,15 days 00:00:00
8044,EW5ASXX4,Darcel Schlecht,GTXPro,Warephase,Lost,2017-11-15,2017-11-20,0.0,5 days 00:00:00
8045,MDLJKQ5B,Darcel Schlecht,GTXPro,dambase,Won,2017-11-15,2017-11-30,5600.0,15 days 00:00:00
8046,7OIR36P2,Donn Cantrell,GTXPro,Acme Corporation,Won,2017-11-15,2017-12-27,4980.0,42 days 00:00:00
8047,7XRWWM0X,Kami Bicknell,MG Special,Scotfind,Engaging,2017-11-15,,,0
8048,GQ13O0AQ,Kami Bicknell,GTXPro,Kan-code,Lost,2017-11-15,2017-11-22,0.0,7 days 00:00:00
8049,S9DDUFGP,Kary Hendrixson,GTX Basic,Konex,Lost,2017-11-15,2017-11-28,0.0,13 days 00:00:00
8050,B5OXRZTT,Zane Levy,GTX Basic,Kan-code,Won,2017-11-15,2017-11-25,530.0,10 days 00:00:00
8051,FX1RWO67,Anna Snelling,MG Advanced,Hottechi,Won,2017-11-16,2017-12-31,3300.0,45 days 00:00:00
8052,BREOLQD9,Boris Faz,MG Advanced,,Engaging,2017-11-16,,,0
8053,2AGA3ALY,Hayden Neloms,MG Advanced,Konex,Won,2017-11-16,2017-11-20,3664.0,4 days 00:00:00
8054,P8ZOY6HA,James Ascencio,GTX Plus Pro,Konex,Lost,2017-11-16,2017-11-20,0.0,4 days 00:00:00
8055,PBGAZKMQ,Jonathan Berthelot,GTX Basic,Stanredtax,Won,2017-11-16,2017-11-22,575.0,6 days 00:00:00
8056,86MJT5KR,Markita Hansen,MG Special,Blackzim,Lost,2017-11-16,2017-11-23,0.0,7 days 00:00:00
8057,62PCN0KS,Maureen Marcano,GTX Plus Basic,,Engaging,2017-11-16,,,0
8058,20NZO7TT,Maureen Marcano,MG Advanced,J-Texon,Won,2017-11-16,2017-12-01,3271.0,15 days 00:00:00
8059,6FR9YZH2,Moses Frase,GTX Plus Pro,Bioholding,Lost,2017-11-16,2017-11-17,0.0,1 days 00:00:00
8060,LCZGL74L,Niesha Huffines,GTX Plus Basic,Cancity,Lost,2017-11-16,2017-11-26,0.0,10 days 00:00:00
8061,6NWIZG2N,Reed Clapper,GTX Plus Basic,Mathtouch,Won,2017-11-16,2017-11-24,1035.0,8 days 00:00:00
8062,IS2HLCEO,Boris Faz,MG Special,Plussunin,Lost,2017-11-17,2017-12-04,0.0,17 days 00:00:00
8063,90D20NZU,Darcel Schlecht,GTX Plus Pro,Inity,Won,2017-11-17,2017-11-24,4880.0,7 days 00:00:00
8064,P214KAH8,Donn Cantrell,MG Advanced,Yearin,Won,2017-11-17,2017-11-29,3644.0,12 days 00:00:00
8065,HEMKK91Z,Elease Gluck,MG Advanced,Plusstrip,Won,2017-11-17,2017-12-13,3538.0,26 days 00:00:00
8066,R2JKKVOO,Kami Bicknell,GTX Plus Basic,Cheers,Lost,2017-11-17,2017-11-27,0.0,10 days 00:00:00
8067,6LS93NXH,Kary Hendrixson,GTX Basic,Goodsilron,Lost,2017-11-17,2017-11-27,0.0,10 days 00:00:00
8068,BI36TLO5,Reed Clapper,GTXPro,Bubba Gump,Won,2017-11-17,2017-12-06,4154.0,19 days 00:00:00
8069,TYQFCQBN,Rosie Papadopoulos,GTXPro,Donware,Won,2017-11-17,2017-11-26,4620.0,9 days 00:00:00
8070,DH4WEPQ5,Versie Hillebrand,GTX Plus Pro,Domzoom,Won,2017-11-17,2017-11-18,5653.0,1 days 00:00:00
8071,NJAOJJY9,Violet Mclelland,MG Special,Bioplex,Lost,2017-11-17,2017-11-25,0.0,8 days 00:00:00
8072,VM6SAQYT,Violet Mclelland,MG Special,Donquadtech,Won,2017-11-17,2017-11-26,65.0,9 days 00:00:00
8073,E2LVAU2T,Zane Levy,GTX Basic,Newex,Won,2017-11-17,2017-12-05,497.0,18 days 00:00:00
8074,CNAOGH7N,Boris Faz,GTXPro,Sumace,Won,2017-11-18,2017-12-07,4645.0,19 days 00:00:00
8075,0ONK3WET,Cassey Cress,GTXPro,Massive Dynamic,Won,2017-11-18,2017-11-21,4243.0,3 days 00:00:00
8076,9Y43IDMY,Daniell Hammack,GTX Plus Basic,Opentech,Lost,2017-11-18,2017-12-06,0.0,18 days 00:00:00
8077,UIE5G6GW,Darcel Schlecht,GTXPro,Cancity,Won,2017-11-18,2017-11-29,4617.0,11 days 00:00:00
8078,GB6C2UK5,Elease Gluck,GTK 500,Xx-holding,Won,2017-11-18,2017-12-04,29220.0,16 days 00:00:00
8079,5S2JLJGL,Jonathan Berthelot,GTX Plus Basic,Funholding,Lost,2017-11-18,2017-11-30,0.0,12 days 00:00:00
8080,820NH7ZA,Kami Bicknell,GTX Basic,Konex,Won,2017-11-18,2017-12-04,643.0,16 days 00:00:00
8081,PIPYDN8Y,Kary Hendrixson,GTX Basic,Scotfind,Lost,2017-11-18,2017-11-21,0.0,3 days 00:00:00
